##################################################################################################################################################################
# PDG MC Codes and Data
# mass and width(gamma) are in GeV.
##################################################################################################################################################################
# Name	    LatexTitle                Mass         Gamma/Width       Spin      IsoSpin   I3      Nq     Ns    Naq     Nas       Nc      Nac	         MC
##################################################################################################################################################################
# Quarks
##################################################################################################################################################################
Delta1950plus         #Delta^{+}(1950)         1.9500000    0.3000000         3.5      1.5      0.5     3.      0.     0.      0.        0.       0.       2118
Delta1950zero         #Delta^{0}(1950)         1.9500000    0.3000000         3.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       2218
Delta1950minus        #Delta^{-}(1950)         1.9500000    0.3000000         3.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       2228
Delta1950plusplus_bar #bar{#Delta}^{--}(1950)  1.9500000    0.3000000         3.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -1118
Delta1950plus_bar      #bar{#Delta}^{-}(1950)   1.9500000    0.3000000         3.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -2118
Delta1950zero_bar      #bar{#Delta}^{0}(1950)   1.9500000    0.3000000         3.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2218
Delta1950minus_bar     #bar{#Delta}^{+}(1950)   1.9500000    0.3000000         3.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -2228
Delta1930plusplus      #Delta^{++}(1930)        1.9300000    0.3500000         2.5      1.5      1.5     3.      0.     0.      0.        0.       0.      11116
Delta1930plus          #Delta^{+}(1930)         1.9300000    0.3500000         2.5      1.5      0.5     3.      0.     0.      0.        0.       0.      11216
Delta1930zero          #Delta^{0}(1930)         1.9300000    0.3500000         2.5      1.5     -0.5     3.      0.     0.      0.        0.       0.      12126
Delta1930minus         #Delta^{-}(1930)         1.9300000    0.3500000         2.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      12226
Delta1930plusplus_bar  #bar{#Delta}^{--}(1950)  1.9300000    0.3500000         2.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -11116
Delta1930plus_bar      #bar{#Delta}^{-}(1950)   1.9300000    0.3500000         2.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -11216
Delta1930zero_bar      #bar{#Delta}^{0}(1950)   1.9300000    0.3500000         2.5      1.5      0.5     0.      0.     3.      0.        0.       0.     -12126
Delta1930minus_bar     #bar{#Delta}^{+}(1950)   1.9300000    0.3500000         2.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -12226
Delta1920plusplus      #Delta^{++}(1920)        1.9200000    0.2000000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.      21114
